"Variable_Name","Variable_Label","Group0_Rate","Group1_Rate","Rate_Difference","P_Value","Test_Used","Domain","Data_Source","N_Group0","N_Group1","Min_Expected","Significance"
"ACS_PCT_PUB_COMMT_15MIN_census_tractlevel","Percentage of workers who use public transportation with < 15-minute commute time (ages 16 and over)",40.9630186932114,14.7230398715547,-26.2399788216567,0,"Chi-square","4. physical infrastructure","ACS",17279,18685,4722.36934156379,"***"
"ACS_PCT_PUB_COMMT_29MIN_census_tractlevel","Percentage of workers who use public transportation with 15- to 29-minute commute time (ages 16 and over)",40.9630186932114,14.7230398715547,-26.2399788216567,0,"Chi-square","4. physical infrastructure","ACS",17279,18685,4722.36934156379,"***"
"ACS_PCT_PUB_COMMT_59MIN_census_tractlevel","Percentage of workers who use public transportation with 30- to 59-minute commute time (ages 16 and over)",40.9630186932114,14.7230398715547,-26.2399788216567,0,"Chi-square","4. physical infrastructure","ACS",17279,18685,4722.36934156379,"***"
"ACS_PCT_PUB_COMMT_60MINUP_census_tractlevel","Percentage of workers who use public transportation with at least 60-minute commute time (ages 16 and over)",40.9630186932114,14.7230398715547,-26.2399788216567,0,"Chi-square","4. physical infrastructure","ACS",17279,18685,4722.36934156379,"***"
"SEDA_MATH_GR8_WAG_countylevel","Grade 8 Math Cohort Scale (CS) Gap, White-Asian",37.137565831356,10.9285523146909,-26.209013516665,0,"Chi-square","3. education","SEDA",17279,18685,4064.14917695473,"***"
"SEDA_CS_MN_MATH_GR8_ASN_countylevel","Grade 8 Math Mean Cohort Scale (CS), Asian students
",37.0333931361769,10.8964409954509,-26.136952140726,0,"Chi-square","3. education","SEDA",17279,18685,4052.6183127572,"***"
"SEDA_CS_MN_MATH_GR3_ASN_countylevel","Grade 3 Math Mean Cohort Scale (CS), Asian students",35.9743040685225,10.2542146106503,-25.7200894578722,0,"Chi-square","3. education","SEDA",17279,18685,3907.04115226337,"***"
"SEDA_MATH_GR3_WAG_countylevel","Grade 3 Math Cohort Scale (CS) Gap, White-Asian",35.9743040685225,10.2649183837303,-25.7093856847922,0,"Chi-square","3. education","SEDA",17279,18685,3908.00205761317,"***"
"CCBP_CHS_RATE_countylevel","Total number of community housing services per 1,000 people",36.0379651600208,11.977522076532,-24.0604430834889,0,"Chi-square","4. physical infrastructure","CCBP",17279,18685,4067.03189300412,"***"
"CCBP_CFS_RATE_countylevel","Total number of community food services per 1,000 people",37.4327218010301,15.1725983409152,-22.260123460115,0,"Chi-square","4. physical infrastructure","CCBP",17279,18685,4469.6512345679,"***"
"ACS_MEDIAN_HH_INC_WHITE_census_tractlevel","Median household income for households with a White alone, not Hispanic or Latino householder (dollars, inflation-adjusted to data file year)",7.32681289426471,27.3053251271073,19.9785122328426,0,"Chi-square","2. economic context","ACS",17279,18685,3059.52263374486,"***"
"CDCAP_HIVDIAG_ASN_RATE_ABOVE13_countylevel","Total number of people living with diagnosed HIV at the end of the year per 100,000, Asian (ages 13 and over)",29.7991781931825,11.4690928552315,-18.330085337951,0,"Chi-square","5. healthcare context","CDCAP",17279,18685,3503.46090534979,"***"
"SEDA_CS_TOT_ELA_GR8_NAM_countylevel","Grade 8 ELA Sample size, Native American students",30.1695699982638,12.0578003746321,-18.1117696236317,0,"Chi-square","3. education","SEDA",17279,18685,3587.05967078189,"***"
"SEDA_CS_TOT_MATH_GR3_NAM_countylevel","Grade 3 Math Sample Size, Native American students
",26.3209676485908,8.35964677548836,-17.9613208731024,0,"Chi-square","3. education","SEDA",17279,18685,2935.5658436214,"***"
"SEDA_ELA_GR8_WMG_countylevel","Grade 8 ELA Cohort Scale (CS) Gap, White-Multiracial",24.8914867758551,7.04843457318705,-17.843052202668,0,"Chi-square","3. education","SEDA",17279,18685,2699.18312757202,"***"
"SEDA_CS_TOT_MATH_GR8_NAM_countylevel","Grade 8 Math Sample size, Native American students",26.0489611667342,8.29007225046829,-17.7588889162659,0,"Chi-square","3. education","SEDA",17279,18685,2906.73868312757,"***"
"CCBP_SHELTERS_RATE_countylevel","Total number of temporary shelters per 1,000 people",31.8421204930841,14.2841851752743,-17.5579353178098,0,"Chi-square","4. physical infrastructure","CCBP",17279,18685,3925.77880658436,"***"
"SEDA_CS_MN_ELA_GR8_MTR_countylevel","Grade 8 ELA Mean Cohort Scale (CS), Multiracial students
",24.4284970195034,6.93604495584694,-17.4924520636565,0,"Chi-square","3. education","SEDA",17279,18685,2650.65740740741,"***"
"SEDA_MATH_GR8_WMG_countylevel","Grade 8 Math Cohort Scale (CS) Gap, White-Multiracial",24.1449157937381,6.87717420390688,-17.2677415898312,0,"Chi-square","3. education","SEDA",17279,18685,2621.83024691358,"***"
"SEDA_CS_MN_MATH_GR8_MTR_countylevel","Grade 8 Math Mean Cohort Scale (CS), Multiracial students
",23.953932519243,6.80759967888681,-17.1463328403562,0,"Chi-square","3. education","SEDA",17279,18685,2599.72942386831,"***"
"ACS_PCT_POV_NHPI_countylevel","Percentage of Native Hawaiian or Pacific Islander population below poverty level",22.3913420915562,6.0957987690661,-16.2955433224901,0,"Chi-square","2. economic context","ACS",17279,18685,2406.10699588477,"***"
"ACS_PCT_NHPI_FEMALE_countylevel","Percentage of Native Hawaiian and other Pacific Islander alone population reporting female",21.847329127843,5.96735349210597,-15.8799756357371,0,"Chi-square","1. social context","ACS",17279,18685,2349.41358024691,"***"
"ACS_PCT_NHPI_MALE_countylevel","Percentage of Native Hawaiian and other Pacific Islander alone  population reporting male",21.847329127843,5.96735349210597,-15.8799756357371,0,"Chi-square","1. social context","ACS",17279,18685,2349.41358024691,"***"
"SEDA_CS_MN_MATH_GR3_MTR_countylevel","Grade 3 Math Mean Cohort Scale (CS), Multiracial students",21.2859540482667,5.65159218624565,-15.634361862021,0,"Chi-square","3. education","SEDA",17279,18685,2274.46296296296,"***"
"SEDA_MATH_GR3_WMG_countylevel","Grade 3 Math Cohort Scale (CS) Gap, White-Multiracial",21.2859540482667,5.65694407278566,-15.629009975481,0,"Chi-square","3. education","SEDA",17279,18685,2274.94341563786,"***"
"ACS_MEDIAN_HH_INC_BLACK_census_tractlevel","Median household income for households with a Black or African American alone householder (dollars, inflation-adjusted to data file year)",21.714219572892,6.6042279903666,-15.1099915825253,0,"Chi-square","2. economic context","ACS",17279,18685,2395.53703703704,"***"
"ACS_MEDIAN_HH_INC_AIAN_countylevel","Median household income for households with an American Indian and Alaska Native alone householder (dollars, inflation-adjusted to data file year)",21.4827246947161,6.66309874230666,-14.8196259524095,0,"Chi-square","2. economic context","ACS",17279,18685,2381.60390946502,"***"
"CCBP_SFS_RATE_countylevel","Total number of specialized food stores per 1,000 people",20.8171769199606,6.32592989028633,-14.4912470296743,0,"Chi-square","4. physical infrastructure","CCBP",17279,18685,2296.08333333333,"***"
"CDCAP_HIVDIAG_MTR_RATE_ABOVE13_countylevel","Total number of people living with diagnosed HIV at the end of the year per 100,000, multiple races (ages 13 and over)",17.1364083569651,3.75702435108376,-13.3793840058813,0,"Chi-square","5. healthcare context","CDCAP",17279,18685,1759.89814814815,"***"
"CCBP_LAB_RATE_countylevel","Total number of medical and diagnostic laboratories per 1,000 people",17.4257769546849,4.54375167246454,-12.8820252822203,0,"Chi-square","4. physical infrastructure","CCBP",17279,18685,1854.54732510288,"***"
"CDCW_ASSAULT_DTH_RATE_countylevel","Total number of deaths from assault per 100,000 population",15.4696452340992,3.17366871822317,-12.295976515876,0,"Chi-square","5. healthcare context","CDCW",17279,18685,1569.15843621399,"***"
"CDCAP_HIV_RATE_ABOVE13_countylevel","Total number of persons with HIV diagnosed during the year per 100,000 population (ages 13 and over)",15.4407083743272,3.51618945678352,-11.9245189175437,0,"Chi-square","5. healthcare context","CDCAP",17279,18685,1597.50514403292,"***"
"CDCA_PREV_DTH_HISP_RATE_BELOW74_countylevel","Total avoidable heart disease and stroke deaths per 100,000 Hispanic population (ages 74 and below)",15.3018114474217,3.997859245384,-11.3039522020377,8.77968150536027e-294,"Chi-square","5. healthcare context","CDCA",17279,18685,1629.21502057613,"***"
"SEDA_MATH_GR8_WHG_countylevel","Grade 8 Math Cohort Scale (CS) Gap, White-Hispanic",16.1351930088547,4.68290072250468,-11.45229228635,1.34581891155648e-281,"Chi-square","3. education","SEDA",17279,18685,1759.89814814815,"***"
"SEDA_CS_MN_MATH_GR8_HSP_countylevel","Grade 8 Math Mean Cohort Scale (CS), Hispanic students
",15.8921233867701,4.57586299170458,-11.3162603950655,3.67530662029918e-279,"Chi-square","3. education","SEDA",17279,18685,1730.11008230453,"***"
"SEDA_CS_MN_MATH_GR3_HSP_countylevel","Grade 3 Math Mean Cohort Scale (CS), Hispanic students",13.3514670987904,3.53759700294354,-9.8138700958469,4.89674194390983e-250,"Chi-square","3. education","SEDA",17279,18685,1425.98353909465,"***"
"SEDA_MATH_GR3_WHG_countylevel","Grade 3 Math Cohort Scale (CS) Gap, White-Hispanic",13.374616586608,3.56435643564356,-9.81026015096446,3.57986103232783e-249,"Chi-square","3. education","SEDA",17279,18685,1430.30761316872,"***"
"CDCAP_HIVDIAG_HIS_RATE_ABOVE13_countylevel","Total number of people living with diagnosed HIV at the end of the year per 100,000, Hispanic (ages 13 and over)",12.6164708605822,3.17902060476318,-9.43745025581903,5.68007700426615e-246,"Chi-square","5. healthcare context","CDCAP",17279,18685,1332.77572016461,"***"
"SEDA_CS_MN_MATH_GR3_BLK_countylevel","Grade 3 Math Mean Cohort Scale (CS), Black or African American students",7.0953180160889,0.470966015520471,-6.62435200056842,5.98451511484899e-245,"Chi-square","3. education","SEDA",17279,18685,631.314814814815,"***"
"SEDA_CS_MN_ELA_GR8_BLK_countylevel","Grade 8 ELA Mean Cohort Scale (CS), Black or African American students
",8.17755657156085,1.16135937918116,-7.01619719237969,9.28138773942593e-224,"Chi-square","3. education","SEDA",17279,18685,783.137860082305,"***"
"SEDA_MATH_GR3_WBG_countylevel","Grade 3 Math Cohort Scale (CS) Gap, White-Black or African American",7.48307193703339,0.936580144500937,-6.54649179253246,2.43914354523035e-215,"Chi-square","3. education","SEDA",17279,18685,705.304526748971,"***"
"SEDA_CS_MN_MATH_GR8_BLK_countylevel","Grade 8 Math Mean Cohort Scale (CS), Black or African American students
",7.2110654551768,0.872357506020872,-6.33870794915593,5.06580875782139e-210,"Chi-square","3. education","SEDA",17279,18685,676.957818930041,"***"
"SEDA_ELA_GR8_WBG_countylevel","Grade 8 ELA Cohort Scale (CS) Gap, White-Black or African American",9.09196134035535,1.8035857639818,-7.28837557637354,4.04058348796871e-208,"Chi-square","3. education","SEDA",17279,18685,916.703703703704,"***"
"SEDA_CS_TOT_MATH_GR3_ASN_countylevel","Grade 3 Math Sample Size, Asian students
",10.77029920713,2.73481402194273,-8.03548518518731,2.3969091436893e-206,"Chi-square","3. education","SEDA",17279,18685,1139.63374485597,"***"
"SEDA_ELA_GR3_WMG_countylevel","Grade 3 ELA Cohort Scale (CS) Gap, White-Multiracial",35.1698593668615,20.7225046829007,-14.4473546839608,1.73728930884105e-205,"Chi-square","3. education","SEDA",17279,18685,4780.02366255144,"***"
"SEDA_CS_MN_ELA_GR3_MTR_countylevel","Grade 3 ELA Mean Cohort Scale (CS), Multiracial students
",35.1293477631807,20.7064490232807,-14.4228987399,6.34110208126334e-205,"Chi-square","3. education","SEDA",17279,18685,4775.21913580247,"***"
"CCBP_BWLSTORES_RATE_countylevel","Total number of beer, wine and liquor stores per 1,000 people",8.61160946814052,1.65373294086165,-6.95787652727886,8.54555786988913e-201,"Chi-square","4. physical infrastructure","CCBP",17279,18685,863.373456790123,"***"
"ACS_MEDIAN_HH_INC_ASIAN_countylevel","Median household income for households with an Asian alone householder (dollars, inflation-adjusted to data file year)",11.4416343538399,3.22718758362323,-8.2144467702167,1.44648078440812e-199,"Chi-square","2. economic context","ACS",17279,18685,1239.56790123457,"***"
"SEDA_CS_TOT_MATH_GR8_ASN_countylevel","Grade 8 Math Sample size, Asian students",10.9149835059899,3.08268664704308,-7.83229685894685,1.50538491141492e-189,"Chi-square","3. education","SEDA",17279,18685,1182.87448559671,"***"
"SEDA_MATH_GR8_WBG_countylevel","Grade 8 Math Cohort Scale (CS) Gap, White-Black or African American",7.91712483361306,1.47712068504148,-6.44000414857158,2.64081855512661e-187,"Chi-square","3. education","SEDA",17279,18685,789.864197530864,"***"
"ACS_MEDIAN_HH_INC_OTHER_countylevel","Median household income for households with a some other race alone householder (dollars, inflation-adjusted to data file year)",11.0886046646218,3.25929890286326,-7.82930576175854,4.47512589257535e-185,"Chi-square","2. economic context","ACS",17279,18685,1213.14300411523,"***"
"CCBP_FCRSC_RATE_countylevel","Total number of fitness centers and recreational sports centers per 1,000 people",9.19034666358007,2.35483007760235,-6.83551658597771,3.58245504944887e-173,"Chi-square","4. physical infrastructure","CCBP",17279,18685,974.358024691358,"***"
"CDCW_OPIOID_DTH_RATE_countylevel","Total number of drug overdose deaths involving any opioid per 100,000 population",11.6210428844262,3.94969226652395,-7.67135061790223,1.07633042131371e-164,"Chi-square","5. healthcare context","CDCW",17279,18685,1319.32304526749,"***"
"CCBP_RET_RATE_countylevel","Total number of continuing care retirement communities and assisted living facilities for the elderly per 1,000 people",9.39290468198391,2.63848006422264,-6.75442461776127,1.33616715209168e-162,"Chi-square","4. physical infrastructure","CCBP",17279,18685,1016.6378600823,"***"
"SEDA_ELA_GR8_WHG_countylevel","Grade 8 ELA Cohort Scale (CS) Gap, White-Hispanic",20.5451704381041,10.6181428953706,-9.92702754273344,1.26953660260093e-149,"Chi-square","3. education","SEDA",17279,18685,2658.82510288066,"***"
"SEDA_CS_MN_ELA_GR8_HSP_countylevel","Grade 8 ELA Mean Cohort Scale (CS), Hispanic students
",20.0358817061173,10.4629381857105,-9.57294352040679,1.05625246594282e-141,"Chi-square","3. education","SEDA",17279,18685,2602.6121399177,"***"
"CDCAP_HIVDIAG_BLK_RATE_ABOVE13_countylevel","Total number of people living with diagnosed HIV at the end of the year per 100,000, Black non-Hispanic (ages 13 and over)",4.03958562416807,0.256890553920257,-3.78269507024781,3.85199289361762e-139,"Chi-square","5. healthcare context","CDCAP",17279,18685,358.417695473251,"***"
"ACS_PCT_GRANDP_NO_RESPS_census_tractlevel","Percentage of children living with grandparent householder whose grandparent is not responsible for them",19.4108455350425,10.4094193203104,-9.00142621473213,8.93727971300513e-128,"Chi-square","1. social context","ACS",17279,18685,2545.91872427984,"***"
"ACS_PCT_GRANDP_RESPS_NO_P_census_tractlevel","Percentage of children living with grandparent householder whose grandparent is responsible for them: parent not present",19.4108455350425,10.4094193203104,-9.00142621473213,8.93727971300513e-128,"Chi-square","1. social context","ACS",17279,18685,2545.91872427984,"***"
"ACS_PCT_GRANDP_RESPS_P_census_tractlevel","Percentage of children living with grandparent householder whose grandparent is responsible for them: parent present",19.4108455350425,10.4094193203104,-9.00142621473213,8.93727971300513e-128,"Chi-square","1. social context","ACS",17279,18685,2545.91872427984,"***"
"CCBP_HOME_RATE_countylevel","Total number of home health care services per 1,000 people",6.69020197928121,1.74471501204174,-4.94548696723946,1.34119536699973e-122,"Chi-square","4. physical infrastructure","CCBP",17279,18685,712.030864197531,"***"
"ACS_MDN_GRNDPRNT_NO_PRNT_INC_countylevel","Median income of grandparent householder and/or spouse responsible for grandchildren under 18 and no parent present (dollars, inflation-adjusted to data file year)",6.74228832687077,2.02301311212202,-4.71927521474874,1.19671763321333e-107,"Chi-square","2. economic context","ACS",17279,18685,741.338477366255,"***"
"SEDA_CS_TOT_ELA_GR8_MTR_countylevel","Grade 8 ELA Sample size, Multiracial students",7.14161699172406,2.27990366604228,-4.86171332568178,1.39546158534982e-106,"Chi-square","3. education","SEDA",17279,18685,797.551440329218,"***"
"ACS_MEDIAN_HH_INC_MULTI_countylevel","Median household income for households with a two or more races householder (dollars, inflation-adjusted to data file year)",5.59638867990046,1.48247257158148,-4.11391610831898,1.10326964363571e-100,"Chi-square","2. economic context","ACS",17279,18685,597.683127572016,"***"
"SEDA_ELA_GR3_WHG_countylevel","Grade 3 ELA Cohort Scale (CS) Gap, White-Hispanic",28.3812720643556,18.972437784319,-9.40883428003661,4.77414682583376e-98,"Chi-square","3. education","SEDA",17279,18685,4059.34465020576,"***"
"SEDA_CS_MN_ELA_GR3_HSP_countylevel","Grade 3 ELA Mean Cohort Scale (CS), Hispanic students
",28.3176109728572,18.9349745785389,-9.38263639431829,1.18106445658115e-97,"Chi-square","3. education","SEDA",17279,18685,4050.69650205761,"***"
"CDCAP_HIVDIAG_F_RATE_ABOVE13_countylevel","Total number of females living with diagnosed HIV at the end of the year per 100,000 (ages 13 and over)",3.42612419700214,0.46026224244046,-2.96586195456168,1.69549565931594e-94,"Chi-square","5. healthcare context","CDCAP",17279,18685,325.746913580247,"***"
"CDCAP_HIVDIAG_M_RATE_ABOVE13_countylevel","Total number of males living with diagnosed HIV at the end of the year per 100,000 (ages 13 and over)",3.42612419700214,0.46026224244046,-2.96586195456168,1.69549565931594e-94,"Chi-square","5. healthcare context","CDCAP",17279,18685,325.746913580247,"***"
"MGV_PCT_BEN_FFS_BLACK_countylevel","Percentage of Medicare FFS beneficiaries who are Black or African American",5.50957810058452,1.53599143698154,-3.97358666360299,2.06672717937635e-94,"Chi-square","5. healthcare context","MGV",17279,18685,595.280864197531,"***"
"MGV_PCT_BEN_FFS_HISPANIC_countylevel","Percentage of Medicare FFS beneficiaries who are Hispanic",5.50957810058452,1.53599143698154,-3.97358666360299,2.06672717937635e-94,"Chi-square","5. healthcare context","MGV",17279,18685,595.280864197531,"***"
"MGV_PCT_BEN_FFS_WHITE_countylevel","Percentage of Medicare FFS beneficiaries who are non-Hispanic White",5.50957810058452,1.53599143698154,-3.97358666360299,2.06672717937635e-94,"Chi-square","5. healthcare context","MGV",17279,18685,595.280864197531,"***"
"SEDA_CS_TOT_MATH_GR8_MTR_countylevel","Grade 8 Math Sample size, Multiracial students",6.15776375947682,2.04442065828204,-4.11334310119478,2.32240306291959e-87,"Chi-square","3. education","SEDA",17279,18685,694.734567901235,"***"
"ACS_PCT_PUB_COMMT_15MIN_countylevel","Percentage of workers who use public transportation with < 15-minute commute time (ages 16 and over)",3.6113200995428,0.663633930960664,-2.94768616858213,5.70541978836575e-85,"Chi-square","4. physical infrastructure","ACS",17279,18685,359.378600823045,"***"
"ACS_PCT_PUB_COMMT_29MIN_countylevel","Percentage of workers who use public transportation with 15- to 29-minute commute time (ages 16 and over)",3.6113200995428,0.663633930960664,-2.94768616858213,5.70541978836575e-85,"Chi-square","4. physical infrastructure","ACS",17279,18685,359.378600823045,"***"
"ACS_PCT_PUB_COMMT_59MIN_countylevel","Percentage of workers who use public transportation with 30- to 59-minute commute time (ages 16 and over)",3.6113200995428,0.663633930960664,-2.94768616858213,5.70541978836575e-85,"Chi-square","4. physical infrastructure","ACS",17279,18685,359.378600823045,"***"
"ACS_PCT_PUB_COMMT_60MINUP_countylevel","Percentage of workers who use public transportation with at least 60-minute commute time (ages 16 and over)",3.6113200995428,0.663633930960664,-2.94768616858213,5.70541978836575e-85,"Chi-square","4. physical infrastructure","ACS",17279,18685,359.378600823045,"***"
"SEDA_CS_TOT_MATH_GR3_BLK_countylevel","Grade 3 Math Sample Size, Black or African American students
",2.88211123328896,0.331816965480332,-2.55029426780863,1.81608020368574e-84,"Chi-square","3. education","SEDA",17279,18685,269.053497942387,"***"
"SEDA_CS_TOT_MATH_GR3_MTR_countylevel","Grade 3 Math Sample Size, Multiracial students
",4.82088083801146,1.37543484078138,-3.44544599723008,1.36731544585438e-80,"Chi-square","3. education","SEDA",17279,18685,523.69341563786,"***"
"SEDA_CS_TOT_ELA_GR8_BLK_countylevel","Grade 8 ELA Sample size, Black or African American students",4.126396203484,0.995450896440995,-3.130945307043,3.12633235243003e-80,"Chi-square","3. education","SEDA",17279,18685,431.92695473251,"***"
"ACS_MEDIAN_HH_INC_BLACK_countylevel","Median household income for households with a Black or African American alone householder (dollars, inflation-adjusted to data file year)",1.88668325713294,0.0374632057800375,-1.8492200513529,2.56711046113125e-74,"Chi-square","2. economic context","ACS",17279,18685,159.990740740741,"***"
"CDCA_PREV_DTH_BLACK_RATE_BELOW74_countylevel","Total avoidable heart disease and stroke deaths per 100,000 Black non-Hispanic population (ages 74 and below)",1.76514844609063,0.0214075461600214,-1.74374089993061,3.2163715643868e-71,"Chi-square","5. healthcare context","CDCA",17279,18685,148.45987654321,"***"
"CDCW_DRUG_DTH_RATE_countylevel","Total number of drug poisoning deaths per 100,000 population",4.98292725273453,1.82499331014182,-3.15793394259271,5.18613139364372e-62,"Chi-square","5. healthcare context","CDCW",17279,18685,577.504115226337,"***"
"SEDA_CS_TOT_MATH_GR8_BLK_countylevel","Grade 8 Math Sample size, Black or African American students",3.05573239192083,0.706449023280706,-2.34928336864012,1.74657507317365e-61,"Chi-square","3. education","SEDA",17279,18685,317.098765432099,"***"
"SEDA_CS_MN_ELA_GR3_BLK_countylevel","Grade 3 ELA Mean Cohort Scale (CS), Black or African American students
",22.3218936281035,15.9325662295959,-6.38932739850755,1.25218250378451e-53,"Chi-square","3. education","SEDA",17279,18685,3283.41358024691,"***"
"SEDA_ELA_GR3_WBG_countylevel","Grade 3 ELA Cohort Scale (CS) Gap, White-Black or African American",22.7327970368656,16.3821246989564,-6.35067233790918,3.90202018990561e-52,"Chi-square","3. education","SEDA",17279,18685,3357.88374485597,"***"
"ACS_MEDIAN_HH_INC_HISP_countylevel","Median household income for households with a Hispanic or Latino householder (dollars, inflation-adjusted to data file year)",3.14833034319116,0.931228257960931,-2.21710208523023,9.90004241652589e-51,"Chi-square","2. economic context","ACS",17279,18685,344.965020576132,"***"
"CDCAP_HIVDIAG_WHT_RATE_ABOVE13_countylevel","Total number of people living with diagnosed HIV at the end of the year per 100,000, White non-Hispanic (ages 13 and over)",3.54765900804445,1.21487824458121,-2.33278076346323,2.83467743481722e-48,"Chi-square","5. healthcare context","CDCAP",17279,18685,403.58024691358,"***"
"ACS_PCT_POV_BLACK_census_tractlevel","Percentage of Black or African American population below poverty level",8.99357601713062,5.53385068236553,-3.45972533476509,9.32037656835736e-37,"Chi-square","2. economic context","ACS",17279,18685,1243.41152263374,"***"
"SEDA_CS_TOT_ELA_GR8_WHT_countylevel","Grade 8 ELA Sample size, White students",3.12518085537357,1.20952635804121,-1.91565449733237,4.81272522076652e-36,"Chi-square","3. education","SEDA",17279,18685,368.026748971193,"***"
"ACS_PCT_POV_AIAN_countylevel","Percentage of American Indian or Alaska Native population below poverty level",2.36124775739337,0.781375434840781,-1.57987232255259,9.14164730881419e-34,"Chi-square","2. economic context","ACS",17279,18685,266.170781893004,"***"
"CCBP_CHILD_RATE_countylevel","Total number of child day care services per 1,000 people",1.83459690954338,0.503077334760503,-1.33151957478287,3.08636554012192e-32,"Chi-square","4. physical infrastructure","CCBP",17279,18685,197.466049382716,"***"
"SEDA_CS_MN_ELA_GR8_WHT_countylevel","Grade 8 ELA Mean Cohort Scale (CS), White students
",3.52450952022687,1.57345464276157,-1.95105487746529,4.84454314236565e-32,"Chi-square","3. education","SEDA",17279,18685,433.848765432099,"***"
"ACS_PCT_BLACK_FEMALE_census_tractlevel","Percentage of Black or African American alone population reporting female",8.57688523641414,5.53385068236553,-3.04303455404861,1.59875240092235e-29,"Chi-square","1. social context","ACS",17279,18685,1208.81893004115,"***"
"ACS_PCT_BLACK_MALE_census_tractlevel","Percentage of Black or African American alone population reporting male",8.57688523641414,5.53385068236553,-3.04303455404861,1.59875240092235e-29,"Chi-square","1. social context","ACS",17279,18685,1208.81893004115,"***"
"ACS_MDN_GRNDPRNT_INC_countylevel","Median income of grandparent householder and/or spouse responsible for grandchildren under 18 (dollars, inflation-adjusted to data file year)",2.19920134267029,0.770671661760771,-1.42852968090952,2.2704328875034e-29,"Chi-square","2. economic context","ACS",17279,18685,251.757201646091,"***"
"ACS_PCT_AIAN_FEMALE_countylevel","Percentage of American Indian and Alaska Native alone population reporting female",1.98506858035766,0.647578271340648,-1.33749030901701,4.95823285411709e-29,"Chi-square","1. social context","ACS",17279,18685,222.930041152263,"***"
"ACS_PCT_AIAN_MALE_countylevel","Percentage of American Indian and Alaska Native alone population reporting male",1.98506858035766,0.647578271340648,-1.33749030901701,4.95823285411709e-29,"Chi-square","1. social context","ACS",17279,18685,222.930041152263,"***"
"SEDA_CS_TOT_MATH_GR8_HSP_countylevel","Grade 8 Math Sample size, Hispanic students",2.92262283696973,1.24698956382125,-1.67563327314849,6.30946615817937e-29,"Chi-square","3. education","SEDA",17279,18685,354.574074074074,"***"
"CDCW_SELFHARM_DTH_RATE_countylevel","Total number of deaths from intentional self harm per 100,000 population",2.74900167833787,1.13995183302114,-1.60904984531673,1.38773248648893e-28,"Chi-square","5. healthcare context","CDCW",17279,18685,330.551440329218,"***"
"SEDA_CS_TOT_MATH_GR3_HSP_countylevel","Grade 3 Math Sample Size, Hispanic students
",2.12975287921755,0.792079207920792,-1.33767367129676,2.57994433705986e-26,"Chi-square","3. education","SEDA",17279,18685,247.913580246914,"***"
"SEDA_CS_MN_MATH_GR8_ECD_countylevel","Grade 8 Math Mean Cohort Scale (CS), Economically disadvantaged (ECD) students
",2.24550031830546,0.872357506020872,-1.37314281228459,5.10498035637249e-26,"Chi-square","3. education","SEDA",17279,18685,264.729423868313,"***"
"SEDA_CS_TOT_MATH_GR8_ECD_countylevel","Grade 8 Math Sample size, Economically disadvantaged (ECD) students",2.22235083048788,0.867005619480867,-1.35534521100701,1.33155917124048e-25,"Chi-square","3. education","SEDA",17279,18685,262.327160493827,"***"
"ACS_PCT_HISP_FEMALE_census_tractlevel","Percentage of Hispanic or Latino population reporting female",9.50286474911743,12.9301578806529,3.4272931315355,1.22198164977801e-24,"Chi-square","1. social context","ACS",17279,18685,1949.67695473251,"***"
"ACS_PCT_HISP_MALE_census_tractlevel","Percentage of Hispanic or Latino population reporting male",9.50286474911743,12.9301578806529,3.4272931315355,1.22198164977801e-24,"Chi-square","1. social context","ACS",17279,18685,1949.67695473251,"***"
"CCBP_SOGS_RATE_countylevel","Total number of supermarkets and other grocery (except convenience) stores per 1,000 people",1.31373343364778,0.347872625100348,-0.965860808547433,3.71541087193874e-24,"Chi-square","4. physical infrastructure","CCBP",17279,18685,140.292181069959,"***"
"ACS_PCT_POV_HISPANIC_census_tractlevel","Percentage of Hispanic or Latino population below poverty level",9.90219341397072,13.1763446614932,3.27415124752246,4.04693083930314e-22,"Chi-square","2. economic context","ACS",17279,18685,2004.92901234568,"***"
"SEDA_CS_TOT_ELA_GR3_ASN_countylevel","Grade 3 ELA Sample Size, Asian students
",31.709010938133,27.0698421193471,-4.63916881878592,5.10552501639841e-22,"Chi-square","3. education","SEDA",17279,18685,5062.52983539095,"***"
"SEDA_CS_TOT_ELA_GR3_MTR_countylevel","Grade 3 ELA Sample Size, Multiracial students
",20.7245789686903,16.8156275086968,-3.90895145999351,2.39061550583967e-21,"Chi-square","3. education","SEDA",17279,18685,3230.08333333333,"***"
"SEDA_CS_TOT_MATH_GR3_NEC_countylevel","Grade 3 Math Sample Size, Non-Economically disadvantaged (Non-ECD) students
",7.41941084553504,5.17527428418517,-2.24413656134987,1.952672813315e-18,"Chi-square","3. education","SEDA",17279,18685,1080.53806584362,"***"
"ACS_MEDIAN_NONVET_INC_countylevel","Median income of civilian nonveteran population (dollars, ages 18 and over, inflation-adjusted to data file year)",0.833381561432953,0.187316028900187,-0.646065532532766,6.49876459883003e-18,"Chi-square","2. economic context","ACS",17279,18685,86.0010288065844,"***"
"ACS_MEDIAN_VET_INC_countylevel","Median income of civilian veterans (dollars, ages 18 and over, inflation-adjusted to data file year)",0.833381561432953,0.187316028900187,-0.646065532532766,6.49876459883003e-18,"Chi-square","2. economic context","ACS",17279,18685,86.0010288065844,"***"
